,name,id,January,February,March,April,May,June,July,August,September,October,Novemeber,December,Signed_Up
182,David Mitchell,261550,10.485451288484562,19.88600434047789,11.558628336768365,12.952075859787108,8.847203783471965,12.24080952114166,10.895119761597924,15.626322951827046,11.864302688240636,13.554770615941987,5.635094435852212,10.485223614586829,1
183,Patricia Holloway,260422,12.335207944642942,17.350034963985877,7.415479188711819,13.359038001954188,12.190908672704968,8.332129552468373,15.175059611009411,12.516107243913527,9.626510505892496,12.131731520164644,13.168323916778801,11.097977467531207,0
184,Shannon Edwards,316810,54.88742760797092,60.438995536568235,49.6488425213823,48.706759699273,50.05293576860913,60.800905143224384,46.254067895891346,36.49030794158715,40.20043299259724,45.66896262013741,44.60303143243455,46.778553180517555,1
185,Natasha Perez,315153,38.38177970948317,58.429484196534005,36.49440212150795,42.37602327086205,46.64773434757914,46.6137410323005,37.459799595808455,44.36688323204815,61.34787433930122,40.026205898408136,53.466984371981816,45.95925992020394,1
186,Kaylee Smith,462728,11.781501140965515,6.158315175907704,11.939162386013844,12.251322040459408,12.273450748428266,10.142203232601455,19.401580317648488,14.747426240247858,8.722915742522954,11.945432788546906,8.465912340931574,12.908733987861037,1
187,Charles Powell,271221,9.068520336977887,11.199405476132322,14.448056360946193,11.654318061876808,10.454684299848841,12.46135515202001,10.460408290806074,8.921851117702287,13.19951893868015,11.749288785252357,17.02687838612924,15.454793302920645,1
188,Ashley Anderson,350541,11.704293495883476,14.257321008475568,8.864273987211856,12.190316132578259,14.187603921159972,14.111313842033539,15.12284165629074,11.383693409402605,13.92052967169837,9.940650578832855,9.020871950743643,7.67879582653418,1
189,Eric Pierce,295205,13.255489043325026,9.443335225001842,7.983248833866156,11.355359447123076,17.057548363354847,11.878877614532838,13.60676570593417,13.098412590956844,11.74025692506592,10.994123417763555,6.938289445780152,7.72690740719918,1
190,Richard Casey,395552,8.934590008392579,13.20334898716728,14.858488283585684,8.960996492784421,5.171996588446736,15.796280883991688,11.179744251474144,5.998925617186609,12.673164154842961,11.235755855611417,10.284280334603654,13.802356659598859,1
191,Sandra Bullock,255109,11.27270417434281,12.856865070153646,8.510509598531755,12.65979739454894,6.87352845532819,13.877223740456442,12.605847015240993,12.799389247850268,12.43811053327793,10.880640746052176,8.66276548195787,13.009148021129715,1
192,Steven Little,235473,36.31402337928809,47.043299106604685,42.38827331035296,39.783066687078126,52.93997874627277,50.9993225511959,36.18396351875915,37.78341869128335,52.959923635673206,37.8514711138189,45.6430604257142,34.359226501998435,1
193,Tracy Briggs,329497,29.899074108346678,32.02111872723833,24.568545317379986,12.372051754387993,30.845164436104067,41.73933209697661,19.578906578412784,38.42414857103867,33.55539956895772,36.59547965107061,43.43696715131608,31.347306162549007,1
194,Karina Williams,443472,43.94886959340208,52.38400664993179,37.823656390501874,30.491406697790794,31.46750368740561,40.74721992951371,16.475914853955725,40.934827424332255,37.09033490819298,43.48208755878398,38.70708983383683,26.16812848287065,1
195,Christopher Reid,410313,34.726633054701146,44.591003097012106,45.62429480438815,40.93065481156245,36.75862804616612,39.06841275100604,29.231068505970917,40.44958589886916,33.739455247133606,38.28778892552073,52.584306872799814,45.84999608106753,1
196,Lacey Ramos,465277,16.464866802085723,7.748927098625997,10.187540024493206,13.02425077091084,13.250475817699357,10.354271311155337,13.77157949726379,8.565383025433995,9.246419485258922,10.788505835993359,9.458615448171173,12.885091228088838,1
197,Melissa Malone,398654,17.48889489117422,10.06736539578241,12.083118577091776,8.633883440195259,10.968833405073978,14.742156988300806,9.827899763236786,12.764944124940778,11.205863783038897,10.14887993487016,11.402269404462126,8.794053966124046,1
198,Nicole Lewis,320282,13.391965994450864,13.071026967887159,14.622327450995494,10.452591725730322,16.419082665408514,16.844905962458263,13.412025163622854,14.55762946378391,9.410360479101861,9.602606272312617,6.846557555007603,13.407653939813626,1
199,Joseph Robinson,372114,8.829425165641938,11.821934715616173,13.44662228994074,8.787319236870905,11.273122147060548,8.542359859531635,10.478164967270638,16.671692692744653,12.508064717077373,10.163318268956152,11.931141057896813,15.774008184577658,1
200,Meghan Coleman,308839,16.756679123242865,11.2397618584452,10.32043887788743,9.969705978768392,10.711850113257224,10.597197795452896,8.96028212314465,11.267120662526544,12.536239386735032,12.469954961429389,6.8618716236101,10.076524636008692,1
201,Philip York,322705,13.190418009077447,10.140732314724051,9.319056034624184,10.760646408552946,10.788245142343209,10.338824998851326,12.470426219782924,7.851742092665396,11.75185130254522,11.674691721467793,5.019542367449446,8.781325003760433,1
202,Francisco Burns,432497,44.75564317798257,43.85089301928618,42.65690177235448,54.06873409862958,45.70731305903125,41.91165504081252,36.4531301248162,44.7848480306283,37.60691901475528,39.41085093279226,49.9742125139618,38.981757424663776,1
203,Elizabeth Ritter,212835,11.933856019077112,12.106641596155553,8.17200080868034,9.969281659138392,10.892001040810037,6.895216842167996,16.224279268739423,6.758044703065401,12.667777018552433,5.9098358849372685,15.135831902602536,10.69462518072468,1
204,Amber Calhoun,351919,65.34659754652175,54.49985125353668,63.22312097020724,49.21242124874671,50.07847231238155,46.39823389645262,50.918527246068244,59.767164145795164,51.99262064109969,52.2428661348991,66.70376054721545,49.2324901150441,1
205,Crystal Jones,399855,33.7002466620805,26.675482145875016,32.1445550683694,31.91798475458693,37.87830914890079,39.65574670374657,28.893937322995015,34.84119265237166,35.7446552804185,32.999059498695004,27.736750632686466,22.938274961234747,1
206,Mark Blair,350504,38.55032612759972,30.90531770032182,36.92257012623977,42.13071027759607,42.986021064794876,38.8128605000012,35.32473635948372,36.2352007970803,41.39099856601776,33.17106364838997,36.85301698465194,42.08405634928714,1
207,Annette Coffey,457706,8.821954354986442,6.496023622281572,12.682190371506932,12.398805747716207,9.957928784045164,12.996939337954265,9.965483285379698,14.35587356121206,11.539716430378387,13.608014206663489,7.769125924648387,9.917698282835296,1
208,Michelle Perez,451736,43.23328744796142,29.787104883094997,25.510987441914807,37.00595548452785,45.21822292468771,33.76092731092592,36.661613149790085,43.488290965680726,33.839617375512105,33.10545695811878,33.51683791049061,36.45048423484146,0
209,Michael Nelson,269988,12.475863773318627,15.336298916127648,11.091789205951805,12.22049038044301,9.969809258516012,9.03003269240526,7.138752933226574,12.568775209714047,10.111767934690818,12.442253606438229,7.4008646284310515,14.930620122549001,0
210,Alyssa Powers,273823,49.430715151242396,48.57020301059748,25.67530721450079,33.76152481491023,39.120876412727455,50.30841127244554,38.01092746458162,33.390523557190676,38.38016082951555,43.55765458075562,48.83065180183273,44.16257926618462,1
211,Kayla Sherman,327661,23.220856603981048,34.25678720822914,35.50654475581942,25.751827886301815,22.894134495091453,29.48985018631912,17.505707399245857,29.2781852842312,42.76837966752069,21.3133302178059,26.39685976722745,33.26744096211602,1
212,Larry Martin,441697,12.990964632103857,16.69559530952291,13.317002145785693,10.555458453669493,7.04083439178984,14.318486428202695,9.7335527348702,6.601658918545201,12.92687944445368,15.264249235441046,12.317362978770863,9.603287761106422,1
213,Jeffrey Murphy,417903,44.853571544253256,45.114217118578175,44.91277238974611,30.54093770464624,35.17644152782671,37.86659044926498,29.581735221422175,36.71659289358682,33.58200721238665,37.00756435060912,37.572709131039346,36.83475529280077,1
214,Lee Coffey,465763,10.178821922620799,15.084360823987105,12.73769075563227,9.360853228315694,10.323652003233297,9.861986996294485,7.622014423463925,9.89133072070877,12.44794502268799,5.588876187884638,6.408139445951492,15.852034694682143,1
215,Savannah Ramos,228530,46.58788988849044,49.90285580782986,51.628544658414796,53.542541182811604,46.291620937160275,54.52859031579172,45.69658004308651,48.56729365656946,47.01433772400747,50.619370832795575,51.418347531392605,53.4741212812386,1
216,Kristin Edwards,328040,11.248370845947042,12.709280178701574,11.020644007617449,15.500298937731582,12.865583318223047,10.589437789859941,15.070731590695168,10.628342497673474,5.086124565685985,16.91676451492116,4.644179693382234,11.210126368321362,1
217,Henry Phillips,360338,9.536987061572654,10.275907115598883,12.535799710754954,10.79084418332402,16.65760193871721,12.420869089421991,12.918887416225072,12.128435087834436,12.715037084344129,11.867580333783271,11.700926673466398,13.445584983420684,1
218,Susan Carroll,375010,7.8958525710092955,11.810256583524351,10.685810949664848,12.440807271186547,12.191678108889064,8.490760348711158,10.569369690225916,15.295738508217717,14.9458278894184,19.058929758437934,9.12790392570967,10.923324086698454,1
219,Mrs. Nicole Rodriguez,230713,38.499295585194666,39.94226633974613,33.638712642573196,30.563616868851717,27.47304618642218,35.729242422307664,26.07646699079941,36.12796687652791,34.15488239514489,26.79396554890471,28.89323522057319,30.586447817226343,1
220,Ralph Myers,338134,13.126380435888974,7.368069662840761,8.629806686245644,11.474930002886316,8.497580069517824,10.741766694827923,15.696102137016348,11.217530228851619,11.971041276463154,10.698215446453714,11.348401476364122,10.900590730223454,1
221,Alexandria Riley,447559,47.05360408808975,45.26993711433192,47.639247456584,40.62962108815659,39.09002422145093,40.58259464672419,45.44787562112033,35.94903621919394,33.07840160787888,37.37310604594065,41.0223342293319,47.92864759337305,1
222,Christopher Ward,259568,13.95786339838562,11.971388093604158,8.444372914514673,10.318693705812926,8.189917395309223,13.384144920361553,12.96629791752244,10.102719595939963,8.974000336663208,13.1226934966547,9.841680046928099,11.743943277123547,1
223,Julia Benson,245803,7.200140772759413,12.51325684009764,10.279609326774175,10.460320784890882,11.719169741094085,7.510264031209434,9.342973311794491,8.645393542423108,8.967493235889972,10.645712053127447,8.797167889341923,7.059772915628043,1
224,Leonard Ellis,319926,15.321124461396938,11.534674406950295,12.95657406119742,9.211363492407308,9.268062590328359,10.673446920638193,12.270671860469633,8.013017265714108,10.91006469910305,6.537551800583254,16.480847736739104,10.948471385357625,1
225,Taylor Mclean,217979,11.342061279071304,8.85959510098209,10.54461247477584,10.506596320138632,12.389711198243708,15.366888113518245,15.785534484152523,11.944953465504215,14.202966934595546,13.59805536578382,12.917713180429256,9.850078323060153,1
226,Steven Raymond,324162,10.102948866046352,12.966097958794387,12.171343719123813,7.340480136274677,15.164953348711899,10.396816881544733,8.862278195216405,14.018133059507317,13.725726121243428,8.10553306248651,18.49938332687762,13.35675343703346,1
227,Jacqueline Johnson,431589,11.591988603232908,18.723670636682513,13.767339304257423,11.991782650398592,8.211804742845425,14.430040033145223,13.931481789707119,14.8066380239927,10.866731251317592,13.06568441771826,7.4126533278345255,12.001090611080272,1
228,Albert Montgomery,318286,11.575227371066203,6.5031808919103025,15.774503589580986,8.56934206226612,9.204985246815687,3.067057429090365,11.174393343006946,16.81220592483669,10.56506548788477,17.858671380918917,11.447234937323044,12.681558650575234,0
229,Brenda Kelly,364828,40.75343355129933,37.8216989317331,49.90360550112477,39.31691095751099,49.33875243131104,34.69645813789637,34.395357187711504,45.14076833631122,33.14008594571912,60.44010973753686,48.881929582066604,44.89519911363395,1
230,Alison Sherman,464324,26.860998754017103,27.89648051746068,28.959644243420556,23.29865826632005,34.248145523308914,29.495245060222985,15.216420708338877,25.493963875776053,25.551799022839806,14.81790768140646,25.021104496209947,31.786251502563374,1
231,Kyle Murphy,320137,40.817060528084134,28.15800948499095,38.94556467502282,49.30419834494253,42.13194616386986,35.559161657192874,53.07926953864542,43.325768648852005,53.32892644894506,27.75280825705746,42.55033720328562,30.605196317602065,1
232,Ashley Copeland,307206,12.490146330968226,14.578809820432113,15.310976543203113,9.058125002741484,8.196750486048966,16.04175403308913,11.8695677906633,10.673471859776143,16.74518618078848,12.18577357769585,12.336744366772788,15.570484625779644,1
233,Dr. April Fowler DDS,276995,47.88072628005761,35.034723142928,30.811039190721342,38.56668408968953,35.54850134689523,23.400997530693772,36.82360879901939,44.530455052200615,39.95333659115471,23.928455197769004,33.07366022039841,23.571309041652025,1
234,Joseph George,438891,38.67870084175099,29.182649603878346,36.52716351123139,30.9792727763382,31.528051533424467,39.12601286930368,40.18296455796152,34.52350138467958,39.67790169281184,35.30923411502308,35.35364528392858,40.40977530340167,1
235,Kristen Deleon,409107,15.00982286849418,7.332103689439742,9.925654596268679,9.742642599161805,16.793347825288404,12.879829468615092,13.698067183792531,14.800759504209847,6.851504896988108,9.218348704024672,17.349170111660847,15.065757789440259,1
236,Kathy Rhodes,442007,26.77008400751191,44.999335561219496,41.04519784683699,40.05926477360956,46.20143177448147,41.18329465204046,32.2970453498047,39.09685576967355,30.656420403346267,46.882975687210916,39.2367845102597,35.86656297522378,1
237,Zachary Wilson,234780,11.601937009957185,8.18561036154103,14.066168332438469,12.513591879551743,10.544610752702093,14.47360590855096,11.299003203223839,9.399963389193761,10.758543375765994,11.09660263892381,7.082626594431337,13.083486625348423,0
238,Elizabeth York,392252,48.47387839301348,48.32123426979761,39.94893429392316,43.377881214054845,57.32169847192376,41.63744086849864,43.24303840576367,49.865764372897296,52.75283052083698,48.15602842091463,37.33738687463826,32.941113998901464,1
239,Albert Crosby,465905,13.298120352314442,11.591902351118701,12.181579722542615,10.493019272473864,14.236212943221545,11.477780975772344,14.288472792867775,11.838726969685851,10.482505436117519,14.888795440624083,12.32844751968155,11.734652316921713,1
240,Hayley Jones DDS,445660,51.78256822226708,45.33624781831713,36.50794789401557,34.68442572374091,27.780379943180677,46.88981949333282,37.15214036827106,35.42877422557576,34.67104899292125,39.59313169852029,50.02912700453026,39.17399974634638,1
241,Hannah Anderson,329278,33.150114328650915,43.28282440570164,36.61151545806546,47.39577346368284,31.936341572717197,31.796464007989716,27.708248709636162,25.393486378750843,22.90581810322304,39.63133367968631,44.55969024161604,31.197370673264334,1
242,Amanda Jones,448755,51.27447625342707,50.64865493603166,39.04837970815938,58.70233595621639,41.95546901907694,49.94068925732137,58.28206577528135,41.47453037969921,59.95658443887929,50.26011621262607,49.90394134518273,44.61436937788385,1
243,Ronald Reese,293963,25.507372830379843,31.03942501241408,35.956522013387826,37.30628550715791,54.42422798619433,42.71080778556507,35.33853325435453,53.13096132596949,43.9694352746111,38.79249811079165,31.707486114199884,36.514785300386826,0
244,Nicholas Cline,293643,16.126100469294386,13.778685026944565,6.503113763264201,14.993493346233642,14.20927216625524,12.194813636445916,13.229052578007382,8.05738823867203,12.156543065032945,10.693929542672464,9.927733973607008,8.721894366825696,1
245,Samuel Stuart,298957,14.108049238800595,11.723033509762873,14.301795861888724,13.089979588160329,4.805853035488969,12.269780787409866,15.911657988234008,9.857356356204452,11.65199760055581,13.913285579995264,17.89405262504829,10.607299146328925,1
246,Erin Thomas,383810,34.628255896765644,52.34074242607916,44.259239617572746,31.460375327669844,44.69822193837704,41.9497509875332,33.77676841842296,39.551534197621564,27.719362550125766,38.13048325596789,38.36305499023263,31.71169827686416,1
247,Maria Diaz,260263,6.364878747661109,8.552608875358285,11.535910134922974,11.400351526472157,11.902308435075053,14.149085996718808,12.116956802088371,7.320376262618118,13.601114352315896,8.695365521548888,12.858447101238074,18.136872174337917,1
248,Megan Moss,469273,11.011034532939037,9.196534803581272,14.423582945124146,10.883173557746694,13.714732159689216,17.066429589254632,14.21444307877676,14.275336569610488,10.75758417695786,13.07503726584358,12.504405870218383,11.001562210079848,1
249,Joshua Reyes,227880,13.873932237742235,12.76002699819914,12.856255744059496,13.896623552881662,12.509051858225122,10.178174443105512,10.408736720141512,11.103738735093174,8.606568460801451,5.185624468607352,10.149947809006918,7.891167116249421,1
250,Sue Lindsey,334063,46.977061686796326,37.51093969744213,39.99615156615807,46.972065696236044,54.24415390818906,47.51742889922441,39.12618546653238,35.986885412133205,54.07549034699948,46.888775076732415,46.083228576906535,39.24996114715063,1
251,Brooke Peterson,352228,13.311114936872688,10.386339143368719,11.735448637595951,12.165654772546212,9.674927761225646,11.752036236746523,14.426906944228021,8.007502561985456,17.410738418885785,12.168319701230635,15.22660574239564,8.324761689080056,1
252,Caitlyn Reyes,354075,44.67476276525766,55.306517799562556,48.74342212685164,49.43472200455127,26.705417809203134,53.38024617424953,46.18282621952068,40.037777968845845,40.07971246029991,35.85405467327619,52.8865400791351,46.07225699651002,1
253,Lori Jones,326617,12.980055993868383,13.185381108416761,6.529735345433124,7.2545551963391315,16.796218732174918,9.999494857013357,9.93150611679054,10.01784396594308,10.405844523396548,6.948314749607238,10.864830487725788,11.442096007693728,1
254,Edward Baker,397860,9.414741638203642,10.949281555991977,8.027305787932756,9.421558913635703,16.46842254274158,11.743961706461015,13.785319864554078,13.664129178380911,9.823170281443474,7.920407658158751,13.892397844052525,14.403616889529474,1
255,Barbara Brown,432160,41.92509091743394,38.528010123003604,33.729734030517335,38.51029191728151,39.22358376625722,21.906414578699746,33.148009288252275,26.631679955865298,28.2093107895234,46.02388536372455,35.48953419808324,28.696652366222885,1
256,Joanna Blanchard,316289,12.003177202580938,12.232984993402267,10.849329046021166,13.605267211164247,9.366105293028326,12.162944426246534,9.381737109878983,14.795108983110346,14.983343871744779,12.110316578318367,15.285735203599057,5.750044966638372,1
257,Gloria Diaz,413657,44.05683311563637,43.00849099446068,25.604398351081553,44.66085931685425,51.37455736688965,32.561312665251336,43.495230775399946,24.692827279616008,45.72225800991087,22.524009016386678,44.709667146194946,53.11652538450311,1
258,Matthew Vega,369870,36.76487723444795,23.658223429055322,38.08923008869881,40.72825017786833,18.702947873190567,33.74017498933995,26.567646527852297,36.232670194704916,45.67606644590198,29.29257328378261,31.423476761368843,49.584815777151306,1
259,James Armstrong,356044,28.928364145655816,43.523810462817984,38.48676889360155,45.75832532026951,40.72084511744567,44.508002528182985,38.26801796289702,28.87249698322076,42.49106219211252,30.030420332737275,35.216679847447274,37.78592292971905,1
260,Christopher Peterson,462142,22.416044696921695,22.181298095232407,35.434956559282206,30.90218528233834,9.097598062428439,33.73005567184565,28.689810025566935,33.36530695020665,35.51476551341671,32.600329597993024,25.126484366548326,22.996674121948864,1
261,Robert Barker,282510,8.543419741237532,16.200601107892282,11.969880105926224,16.15952149571583,13.331108584960655,7.636776755198888,11.05601521992949,10.408110401191252,5.5384579361921356,16.76897872293821,9.273503275427512,15.372619487000893,1
262,Hunter Fritz,251779,37.333098520721585,48.45307741061686,28.7695123930266,39.96850553250751,40.24368240541174,47.507047177424894,32.846661974783686,35.089227676101814,27.657610072939804,31.669461258525374,30.78990883358264,45.10915580057568,1
263,Matthew Hall,253818,8.035508790497232,14.913185695199719,10.34010984882256,14.04947260732601,12.230487321318687,12.872222051771063,10.942538635199664,15.976831468553367,8.232577557695967,15.50945720920867,15.67305159439681,10.520126905004295,1
264,Matthew Butler,440376,33.21646434593861,29.588079377734214,25.11496346856631,38.25670860870613,28.213736763886686,38.74632845621606,31.07329108229615,29.75402997127282,36.52502795225843,30.69415221584272,26.66633183525145,26.730193902585594,1
265,Michelle Cunningham,456298,7.6724979155948905,12.269534847623412,16.427915079617822,11.46851338526402,14.309343361110374,12.109177469384962,8.97915889737018,10.87676627482093,12.275181537335829,10.379787367479679,10.387830252154036,7.487460724640398,0
266,Barbara Bernard,317167,45.150884504640274,39.22143579092116,44.654218514972015,42.03382591142127,42.53392067320888,43.3611207095334,41.25290513777554,43.744399194927844,44.23750468829861,57.64709978880345,47.03856445048485,58.98059354630915,1
267,James Tran,331938,5.908914510181191,13.073559535553876,9.477884620229203,10.109359799298737,6.990587504590608,9.576706538922064,10.804288568890186,12.85839483191436,10.223381708981602,16.029965072431818,11.101369640223004,15.11188350069633,1
268,Brandi Ryan,376245,46.89674300035648,37.74516862902245,37.76295090874279,31.329150575704166,48.6147789771875,42.18439971738583,36.25985214126547,24.931995383506063,33.5205822799823,23.88255131774094,41.35187840698121,38.82703649142045,1
269,Kaitlyn Pruitt,382096,30.432468870800722,31.02570702344198,50.131390539609704,36.805055474452615,37.358063203378265,44.85847620251132,39.485594751377164,35.4483240483751,58.198208723639546,44.32681975707776,42.06042695617501,43.22944152874691,1
270,Thomas Richardson,223167,37.09284882261838,42.20002098146493,36.198747374307146,28.583433021208165,43.11969559925441,44.24496492256981,31.970288997860973,24.167164110355163,41.38078581889438,34.74721617520851,40.35716154536968,41.84188469861226,1
271,Brian Jackson,243621,11.58440759351325,13.034912280656783,10.6671594704317,18.584407708249103,9.236390039833264,11.183539903796943,5.153174810544166,9.7319193004834,14.21830970823439,14.031504437890009,12.808337163085216,13.9862703331336,1
272,Elizabeth Flores,421944,36.87212661210312,49.40060039797436,41.283896393837566,42.77792166378779,67.86946718771782,40.259704100123315,51.13421002920126,44.656552265694515,46.68878862080868,51.83308829352117,42.897422096070294,55.48338930780941,1
273,Andrew Hatfield,457392,14.021597827424998,13.081679550562356,14.441850215899393,6.352406396544242,16.276232162525552,16.11866530154062,8.231118834545189,9.176069728530855,12.338242919347604,14.867269290479582,14.565571016017998,13.308108541052153,1
274,Brittney Woods,226472,7.018217480639932,9.059862440417401,12.455546370331962,16.38041488565014,13.70934812852273,14.634491853773776,13.663231096105807,10.059214773863433,13.568568620554657,11.814484689867854,9.697165802368968,11.0059906536453,1
275,Kathy Gallagher,425527,13.023422558639206,7.049368722691588,14.662827150049123,9.448215107163715,13.189415574724809,16.134900131970323,10.52732869557098,8.444776951981245,11.948979939920704,11.811905191049936,7.920521403053536,7.271230731397512,1
276,Eric Barnes,469700,15.851578803191614,10.105991481905718,7.58349692355341,10.822598604987542,12.089840544829167,8.971554646742543,8.987852115029996,10.679163199871498,11.419752191447914,10.695788951015336,11.782979765427248,11.216433476875357,1
277,Jacob Carroll,228045,50.74987373911949,33.15971816463332,32.19435020473591,38.5642292781108,40.88440999864082,52.199315331735896,44.058026230591224,35.56942275735906,48.9830340507977,39.76326057055896,38.278266206577534,56.48033027014597,1
278,Amanda Moore,275657,17.19024824289279,8.976020536134394,11.281605795486417,11.567645619316796,17.064252597410896,15.039074019838097,11.673703887059938,6.669991031855725,8.006187613622341,7.132031904423124,8.519984611246528,13.444942472271897,1
279,Ryan Diaz,344128,56.89655236513561,41.988873565326024,47.97472914876517,45.43298724601946,45.549279611157026,55.856403574281806,40.48315172463822,38.11705113834401,49.8983267306359,42.879309198317955,37.31687431154437,60.74908319308183,1
280,Lauren Chapman,450252,43.98898374051948,48.98632710002841,55.23671183567282,45.58494095196125,46.90336068404258,53.412104748748995,48.93123153709144,48.10437651706327,55.264589268492074,48.00570843777392,58.77216558414865,62.34324995017164,1
281,Jason Palmer,294649,15.273121857102504,10.87620311929688,11.071996471145646,9.475503816263355,10.345587919911324,6.881196095520421,6.43138144861634,12.425294886122092,11.867658981497241,12.20768149825849,13.364908218417197,8.502889818317378,1
282,Linda Martin,324440,20.488183595204532,28.358433645666615,23.695743814602963,19.17176177314075,26.30569550780225,23.814346209041727,28.66227945664907,29.34362484302207,38.503264849091394,31.652676143595265,20.46330041225829,37.21722037249543,1
283,Larry Stephens,408232,13.058213620884043,13.887137464998094,12.649822960949953,11.267270346826617,13.170538734711563,13.87889756626815,13.736809426480255,11.769034257209874,8.035444282056933,9.969719109775653,13.627341565524913,12.857044782105925,1
284,Scott Martin,239909,10.9253021113262,15.683100097426529,10.741510662426304,7.051424593322728,13.960466861117759,9.753961860385255,10.251049650673686,9.724727589027223,12.412143860657824,9.677744540503635,10.986436317986461,13.700550485536652,1
285,Christopher Long,226721,2.9599081802351215,11.310971706299805,7.606424530955087,13.10749794440273,13.21448261291664,8.235245305372715,13.23246228686693,13.752837577328663,15.182519627818063,12.170072661327195,14.131163007556422,9.452355185756566,1
286,Angela Hardy,326014,36.92817578085091,46.8918176276153,37.07992898296634,47.184750087120214,50.87077970080071,42.77966381972318,39.9422222563244,44.48313922514447,29.75342608246584,46.072512887451275,32.285262631342654,33.26508301529289,1
287,Jim Smith,262025,15.215465975937482,11.740165983911652,9.803765733444639,7.811020712952466,9.278159994916297,6.040629263883434,8.823874267728597,11.537107435259431,12.951421134515952,11.244055579674953,6.802537927003905,14.765036669016347,1
288,Bridget Carter,459745,46.46055485456652,49.15225093863518,43.97137426056718,42.78415373611942,44.68249172456198,40.69701555168349,57.29095621248254,54.43963361717898,34.73447680233099,51.522932698870896,50.426455086956516,44.38244389421764,1
289,Sandra Hays,211493,11.880083761960634,10.963851354619145,16.363953561926262,18.920264403919795,12.459616010417216,13.568903474926321,8.701663787098575,15.603259977494076,16.391098335343436,11.63217028431292,6.817568261182163,11.564909323954693,1
290,Kelly Ward,309809,42.682372424983456,43.58635214556299,31.750828364475158,16.354823952159723,44.67233651201941,30.840156060789223,34.68384119710623,30.32208788784265,26.92469533460694,46.43697378532323,24.511546451271045,29.882754862683583,1
291,John Phillips,307898,14.705827076736806,6.102631589458504,11.212726609814363,11.74178262154948,8.558518044160186,12.873619798573792,11.467415038600537,9.194654844314806,14.235562202322196,11.873795144532245,10.834458240294286,9.365274661345147,1
292,Jeremy Lee,394045,46.46387042808143,44.915036647285426,48.023517386045306,60.47946492390746,47.09136336425844,46.33914291577068,46.46978389110047,50.078130293637756,62.04031715611918,40.29712878445794,39.4969657150813,43.258221440081456,1
293,Dale Morton,225161,50.48221552179302,47.059535623384946,37.19299498803906,51.30907661898659,55.25462707333063,44.095721985218574,35.33084048468697,49.577076717713254,49.9450856764535,61.353008557559896,51.20017578628816,49.72998124059411,0
294,Michael Greene,420364,43.028335423433155,21.783568830237027,50.35367076248806,54.00548135352483,30.340305041427833,33.49826581545827,34.099170793688046,48.79456395880391,41.91303400750678,46.95046150411118,34.06789591403025,40.65699436426699,1
295,Justin Joseph,433462,10.295787596060164,15.598019246822691,4.811916882159538,10.466767417088803,7.836125888579394,11.98256265836925,6.2639724447251215,6.116116761307953,5.4682238600427295,9.368000036258373,15.74816151240125,8.407785436204517,1
296,Haley Hughes,409986,16.36105526781575,14.677107652067853,11.290109457901279,9.050162653981095,17.727937770268944,12.968832372938037,13.40730943846271,9.543502884484104,4.925959024248691,7.751684363416987,10.004211129668567,7.899381956773864,1
297,Rebecca Stephens,374538,31.835149176455584,40.61477870727951,37.7170741626069,30.38525856667204,32.0805562555073,35.437752280360954,26.633110605568163,23.750856255242418,33.88861026635813,37.07164524789165,39.39172492673091,35.15880156335566,1
298,Michael Krause,210104,35.96873202207586,25.211631449651904,35.27208274683051,31.976411999808764,19.369808680357643,25.663142822056656,30.506932206437636,26.806319910770114,26.044589447905327,39.91309129274688,26.16888430678072,16.551517836474186,1
299,Noah Farmer,336844,13.403867103645847,15.448904437462307,3.3547019351317022,10.397983183524536,13.76622788619874,15.403281710695845,8.872469798600534,11.914952957390993,13.488915546302154,14.903673648092878,7.353353679149469,10.872758648407027,1
300,Elizabeth Vega,319436,55.395547067416956,47.623993852809704,40.45317648075381,35.61473067332425,28.888428801176094,37.33310900540325,32.406982966361014,40.81278330893919,36.78435481533919,24.772769927796624,35.306365750769054,28.5443000223438,1
301,Christopher Fitzpatrick,392543,85.8489630364073,54.23895419899514,68.99604043823517,42.84976515042935,60.71531212621844,68.6368714424439,71.48671739680033,65.34948186260112,70.86667042071278,72.54616160561555,42.07091788096719,62.85551693280554,0
302,James Jones,386255,79.77096547099384,94.54253478597529,81.22463356956784,96.95996196197036,61.18883761566529,82.88383514510184,61.23466603450332,59.35526022297755,67.92727890561297,24.013539289608637,58.85507675867521,82.21807358828357,1
303,Travis Watson,261333,39.632863579901816,45.86288638387116,38.26327229410686,52.82779925227958,38.558062838992335,37.43154866441371,47.57331808900932,39.08011933281613,42.60105643964761,35.94430023878125,35.29347965144533,48.22914058846351,1
304,Tracey Brock,244412,89.98517098037581,51.15696546516712,86.04899535402016,68.3240604914017,74.98175200481136,62.329836163268645,75.55396214982035,53.20754445408046,87.51760403653691,69.51926272342986,86.90137780859014,65.65675786129052,1
305,Katie Collins,262302,137.3930870176098,86.84588703049879,101.27848956373867,93.1752254369029,138.9425234831791,98.45320761494625,114.99206887593635,90.56654425193734,115.70870352052091,128.26065935297052,96.07834678209163,81.67634693043028,1
306,Rebecca Thomas,446537,41.473854571485525,54.290041050320156,31.59999579706923,28.38964836881076,26.306321112565957,28.402748202947123,28.548888294177146,49.17890198907873,35.02899991311453,41.84492378245984,45.421205792258526,29.617162488312267,1
