,name,id,January,February,March,April,May,June,July,August,September,October,Novemeber,December,Signed_Up
251,Brooke Peterson,352228,314.2290296784626,279.8281107026588,38.3691932116216,126.62289841704539,144.6704080619047,190.54405144985864,242.5392043148821,36.42930290694941,209.0376263069833,96.23191504344315,152.76775043324994,302.03515946445106,1
252,Caitlyn Reyes,354075,704.3253603091925,524.9829473484275,269.4279594898435,352.4408344316082,371.7051134329253,609.3389276578905,626.9647920028535,366.99366625035407,574.9191914836505,395.06381297171816,418.9165184856198,594.5413005426259,1
253,Lori Jones,326617,287.8127529784907,317.09477474741504,55.99501813612564,144.38219732277477,108.83950409248055,182.85973570558883,255.32763648729795,34.320368988254415,224.28823056928886,65.36620498155304,76.8904698199845,234.574779154124,1
254,Edward Baker,397860,331.6473017291403,290.87659774514583,21.779359480937885,137.64846481672316,139.43138371360084,184.54042259122232,259.99684482436163,115.48992109981108,194.12404331236704,143.9506368181382,124.10244744079496,228.39538364386846,1
255,Barbara Brown,432160,638.6157000455275,539.0273794943306,85.91768916499052,371.3502576043528,376.28839280826844,348.9851988684999,460.5550875594877,136.99149023930977,441.50215966703803,349.8925381999791,357.30985873197665,407.80823519552837,1
256,Joanna Blanchard,316289,294.83107088689405,214.76478769394637,62.3468519880894,123.99687436418849,214.56588924401467,196.6790426534728,289.12235960900574,62.75293100802893,266.81780341171924,88.79213635316688,104.13548975614252,228.0869763707627,1
257,Gloria Diaz,413657,705.3005379808503,599.7514293852721,248.61771005344548,453.93215331732563,493.6834301359088,413.5189389480516,564.0526727327793,370.2738569545022,462.0091923666711,241.00252535643364,365.58217828877076,690.6378473952599,1
258,Matthew Vega,369870,568.8281992075755,607.6965726575136,232.0664070562401,319.6280274035365,418.3312281632859,412.2953897798659,445.76155330456527,203.9706362434003,371.99529284534816,186.0663399015375,308.83442653861994,634.4641332401989,1
259,James Armstrong,356044,692.7468832501327,680.1706242560244,178.40956575971973,419.0151047434448,393.34176060017546,464.0191243877448,411.7907346704452,162.4865999599133,414.0795765856637,265.3675876894145,229.77686989586283,485.0713631742087,1
260,Christopher Peterson,462142,425.1604844093048,418.0506021260048,118.63827903434412,192.5091943210928,318.39312619486975,387.42182012493413,485.18024020498683,195.5671922682706,394.81563018895895,253.70875881323707,182.08263070338737,421.52367548343113,1
261,Robert Barker,282510,244.35686988191284,278.19842296444034,71.58283295689077,167.11203428024538,182.0479654525563,248.75697530555246,239.292022077397,14.511022557898784,210.99442677836976,81.86832533031138,114.8000776952018,281.7743195760961,1
262,Hunter Fritz,251779,586.0736612900821,599.2333222188685,185.23646634385676,372.4926084165588,426.0045017141119,477.61063600287355,543.5061617568784,134.28942790898134,538.5192837572591,419.1178218155745,379.0986594775455,626.885778075255,1
263,Matthew Hall,253818,376.79609248997366,290.8878217304612,48.295015506943784,173.51008202653833,107.06821744274235,163.98450973302488,229.32893483613665,61.42848580312863,181.31465089303373,91.74889092587195,58.51438710818951,251.77619678109357,1
264,Matthew Butler,440376,529.8353308480456,497.8323095208708,174.356034579998,235.5838970456547,216.4383628431757,269.7705172935115,336.81886553731414,57.475239204214134,284.9988706592762,268.3709563044283,173.81043092874484,433.46656964448664,1
265,Michelle Cunningham,456298,314.08964228078736,305.47228720487146,60.02241189018456,152.97550098835228,167.39405235161686,236.11832014788962,182.44766662469175,89.86960883641444,238.9560987189396,78.72734323884036,119.27425597689415,249.02327822299125,0
266,Barbara Bernard,317167,810.7428080789769,767.9528588810992,443.02821886880076,559.1401214095057,587.8077780214753,557.9155795146272,756.8954009592679,387.0165173293541,515.3774810744665,419.4374876032587,556.5234335182739,681.2800213971062,1
267,James Tran,331938,309.0135074794771,322.1404117185429,36.88691990575963,131.24315806043032,132.11704338206587,251.23840606721623,219.392996334654,56.46831131013898,188.01596846667476,100.13714458992946,143.6618427919948,278.58005214819747,1
268,Brandi Ryan,376245,646.3045250007872,648.39003085582,145.64310943604198,371.05028952901705,443.16020967718975,430.04287096351527,527.1138933002686,300.1523912666969,525.0562799763106,411.30937998421547,293.2649900464497,571.1559641090771,1
269,Kaitlyn Pruitt,382096,694.7797696814945,473.84802167197165,234.91277745682456,491.38486988783745,422.73858564049834,384.30869522641825,531.4379506726054,410.7963905671036,545.245747247358,319.94775735621164,435.21770321387214,573.8458241662289,1
270,Thomas Richardson,223167,641.5630895270162,560.1029772156991,202.023763256726,409.7778664016628,466.746208187916,533.4188670402317,544.4552469523801,242.04177487091835,631.2617521004946,400.95480288770165,519.647392290905,672.926311158094,1
271,Brian Jackson,243621,319.75357779918676,274.797280138759,38.0096858549308,176.52375526161916,131.78177539905005,223.97924960748165,241.83280718466943,54.97060439641652,228.84717321332258,93.24809441675426,60.908747699001026,306.7729533437066,1
272,Elizabeth Flores,421944,609.9383740171286,766.6193428136115,320.4162451363851,621.6904629024609,439.9982215426649,553.4974392176742,535.8621766729962,385.4743591027454,552.5652674816653,329.04406721120694,320.6432224070752,716.0786960864583,1
273,Andrew Hatfield,457392,342.0209142240827,294.1404525887393,46.500076977310584,137.6064499452958,179.70576160410627,203.89593547258386,266.95712735906545,97.00628067111145,221.91970877199554,72.56701109662933,153.4567110417384,237.60723512784662,1
274,Brittney Woods,226472,369.1366584578552,346.0515884320538,7.897008398349179,82.64068527387795,136.93181121682042,152.13379853805418,209.1583567102961,32.68880029211093,181.61161650001713,107.56444952047559,112.1974729978245,230.2758699621864,1
275,Kathy Gallagher,425527,360.5210843990128,291.16558659486367,24.76263058319421,145.09438919551783,152.0029614794416,179.91317357090307,241.5321285826078,11.667045882233069,228.81907971288067,86.95581506341998,132.10161563922196,270.24494867549384,1
276,Eric Barnes,469700,344.45866195720447,280.44914010556124,75.87099277793516,100.62343187820775,136.96344170641595,200.98967196915433,238.01897874979588,63.915262020083524,222.06453771660617,67.6433096649495,118.15764432841593,242.14056911061175,1
277,Jacob Carroll,228045,604.6668485245673,625.8340108021076,248.06004582942913,296.1778539214996,338.9557286565788,520.663031748484,588.8297553145813,263.74572332454903,437.50046038226225,406.6370680859589,268.7673313273339,508.3307070948935,1
278,Amanda Moore,275657,345.7938167036604,282.8487323669261,24.379473749462676,112.41110813328007,124.63011729989364,147.11049697890468,264.03000993576296,41.16832425921277,241.5978741464015,56.455868917577824,162.93366521965157,246.60194048088525,1
279,Ryan Diaz,344128,693.3574379060092,683.6182037349172,411.53170381724993,483.6784530873682,533.8351677124049,546.3039321167331,626.673307804763,518.1980658161983,535.0468113089199,295.7429011691478,460.2798968191164,723.0911778460921,1
280,Lauren Chapman,450252,624.275233700557,633.0422978430827,147.46780206826583,463.7253079706711,536.2416712470072,463.5726329478229,517.0977982036806,329.10820679480724,419.5698507186847,320.44597139871684,413.5718007326052,695.116236802862,1
281,Jason Palmer,294649,372.22548790199033,333.24658297413094,33.308086757639025,195.5533352855291,177.60428065912154,177.87239747705564,245.26836818407384,47.25818917687624,215.18281054444907,140.65748321075984,140.80187738639987,304.12873156345717,1
282,Linda Martin,324440,635.1904265934481,466.7738807015175,162.4763539122802,192.69343199941264,306.7285206077513,372.2650321345181,351.3468024915619,244.36458016494848,234.27823056011795,84.87832019816354,225.31904806680188,477.69661107687324,1
283,Larry Stephens,408232,346.415749456749,282.6880641591595,35.45776135020488,138.3554732906653,139.3927922225796,222.87920578205112,219.77073681274882,104.47907186320154,176.45212204232746,131.78484880582766,91.31314010540072,284.9603638867929,1
284,Scott Martin,239909,249.44437733946023,275.3759461206211,56.15987958593549,164.30512446623905,168.38886099655232,162.80477023326966,252.93225963303897,16.729600394745418,240.84444045956317,78.68286989261372,139.8937957053434,282.3604542620153,1
285,Christopher Long,226721,277.4930484660533,285.1357490776018,26.20798149345452,144.04195070738282,188.4711600667451,169.89542355030784,201.33893807541833,64.18856853770016,224.03468849561193,82.95793608775654,69.59763101173007,238.9779885749299,1
286,Angela Hardy,326014,651.3304493458593,706.6861139277294,182.63424704708507,506.72902633420387,477.793298994126,613.286656541111,586.3588339108948,307.2996938656139,549.6209710410172,408.4158484813779,419.89325126671673,497.2865088839857,1
287,Jim Smith,262025,338.5043241657903,304.417585849253,11.010252271240983,127.28093538881566,180.84815917964374,172.56977848421957,209.98219673642757,76.65728669951285,200.54087463696473,109.36602146594082,152.40396418830332,260.00401004298,1
288,Bridget Carter,459745,602.5969361841148,712.5454836390879,226.5148289427628,422.2529988555918,391.7945782660349,436.9144761132634,676.2043194314299,292.7239537945227,524.0546601828274,262.3319414857857,384.0700561390387,498.0312226362711,1
289,Sandra Hays,211493,315.6151656212041,268.8150424273956,61.143113169607595,90.74813667626026,187.40952529789053,171.43752026917133,251.67635003897718,52.82720132767197,223.51835291371526,106.69595997326965,99.16381759140012,277.8838971975601,1
290,Kelly Ward,309809,536.7726003256782,525.7682731864621,280.68861833256767,514.0349195898734,364.12631429142505,534.2384765821394,359.25417987240644,226.09533365089868,652.1132174862006,440.6479654102344,394.2307355886494,574.7122248146552,1
291,John Phillips,307898,340.59990932766755,330.1231284967556,69.1470037079556,133.27287089975988,163.86290060563533,158.76696018508244,243.49837421899224,41.934612119669254,231.77465895669292,128.5170918074981,121.10071025269916,303.2402289011915,1
292,Jeremy Lee,394045,727.3194080228362,620.520214475865,314.96187544097523,587.2781322069081,460.1018132633832,495.52495152773133,636.4874473760417,326.1914069964582,581.21214152803,404.6329572367204,408.2940639999007,677.3880585457031,1
293,Dale Morton,225161,714.8556585778894,499.7675467630775,281.5172169006262,305.79204399581465,436.6634708919006,475.44853111905144,655.7865076949853,347.37769285586523,620.4148383610864,394.48639359986987,456.6388579685232,606.0356233006651,0
294,Michael Greene,420364,691.1172293793479,565.7125852188997,308.03468099342035,414.39363530035604,418.42932875065253,527.911320776018,509.57368686919386,289.9250389817863,505.4489955542596,284.7844223148762,409.64683600533226,502.793999001498,1
295,Justin Joseph,433462,303.9180678332314,283.60921063388173,57.27221836600551,131.72117632591628,151.23890156022324,198.50901863151333,247.68493296497982,48.47278638284277,215.1434818448176,50.81535258098838,90.05115672090831,298.04641137377,1
296,Haley Hughes,409986,271.6947066128519,277.7737198186512,24.22013583876545,190.12739960284037,153.61799611911238,201.13694610498445,229.16460858559356,78.01304270759128,205.2980290215906,59.87268680996456,120.72665938788796,278.7350081601622,1
297,Rebecca Stephens,374538,596.0225573118872,667.3798662027311,247.78050375309786,333.52735462824774,540.5019461515385,470.6171860304766,443.28317891324934,301.3406673995588,452.2146177965379,305.0330795120712,359.284222788501,576.0159368777737,1
298,Michael Krause,210104,464.48025699511703,513.4246215374441,172.29328207344275,340.0180978616253,312.89040830732944,404.4884221968365,395.2731073083661,155.33425819215483,351.26494389418986,224.4647977644844,117.74078509383604,412.85606704552674,1
299,Noah Farmer,336844,346.38793689629733,242.53446362543784,29.544426310123274,116.4592754048756,199.1157665197474,169.59032085789383,232.3376991661019,77.20249982578176,208.03090236460977,131.66097066639895,87.82452483928805,284.7688633356391,1
300,Elizabeth Vega,319436,575.9229400328803,557.8838493387135,257.9176247399949,283.09170571784836,433.6089159583198,507.540721570098,431.808036514296,234.13534760651999,543.6392971821928,174.00379527164006,238.05660362521246,667.0558636964394,1
301,Christopher Fitzpatrick,392543,1062.2082833828767,1177.8251103858777,627.2244282953878,697.201268571792,593.9910187169806,937.9381865940186,919.272705299592,736.1537944255739,1023.0159379723978,458.53521633235744,652.6268845393688,1166.6619391123409,0
302,James Jones,386255,1214.3343216677276,1028.5243721868112,289.8937064402069,334.3546484849884,760.7151899690973,514.5007182080797,671.5569372891837,503.44304689176136,771.4331047469641,504.50614799546486,463.67825899615696,1074.6020384890007,1
303,Travis Watson,261333,655.3921785978619,656.7809234777644,208.21962316745868,310.34722377567425,458.80157760119255,498.15792045694946,524.9555573976523,240.54093370423618,418.8537615710926,307.0029489916108,402.2110011051725,520.276391952743,1
304,Tracey Brock,244412,868.3900384255087,818.3888104771684,541.4982713785325,486.5662491865791,694.6192492835191,634.7748394106333,946.470968033102,594.1767194863097,738.1915301224574,447.1656150706401,522.2201499833166,852.9000751814643,1
305,Katie Collins,262302,1300.0488002548318,1390.2351025021248,931.0827637282891,1237.123843085615,810.9000200256938,1202.4499949221822,1109.6480085206795,964.2848547667124,1495.809444395033,926.8934350089958,865.3550814932947,1612.702999784867,1
306,Rebecca Thomas,446537,645.3919617107789,591.535107677171,220.28747190978603,392.17602475719065,428.57106161763807,477.44251323239257,362.6583062940611,380.3337882947442,406.74723310414925,226.54268454276357,452.73903072228364,500.62859788572155,1
307,Valerie Lang,294074,694.0933376500338,695.2848352700695,315.3461881217827,406.4591680038323,500.2086015074552,508.74815385603745,670.3932145815488,323.94170713230955,507.03008504121794,532.3700403476532,438.07307295674184,562.6546320860688,1
308,Dale Lee,304458,578.3885075609036,581.541451480639,321.4040967401792,463.88159316119004,372.12871913064856,446.87281083676703,597.9984855379323,196.9847653099067,625.8101497277696,359.67290960310584,315.67762353711515,519.2361497010831,1
309,Shelby Williams,356046,875.4016936185376,1030.9581916337258,307.56839195602583,589.2169014089741,793.3618252799287,786.8835940572029,962.5385655753857,454.95808479316395,967.6161886119671,479.1644761563135,842.9930243010956,976.1524953732895,1
310,Chase Jacobson,356649,1513.82300530372,1382.9788582773454,520.8724210644468,654.7002323177593,706.944676504439,1260.5279514025515,1123.290394079239,1046.9514560937957,846.5112399693515,765.5452908167146,960.2291845358287,1085.7199788318492,1
311,Walter Jordan,303205,1026.4307055869745,956.5210649656728,485.0344073433492,700.6240373156247,624.9129230704883,480.7789841039417,711.6281867019889,405.7834714025032,735.3824152461843,440.63690276705563,834.263020659382,1236.5018445255168,1
312,Jack Rice,403722,1745.1283909976253,1605.5384308942146,988.0031676821792,1557.8640594148815,1379.4831068876977,1276.6591645278377,1810.3067658021462,1077.8928865593718,1529.393832142179,540.1620664172399,1110.1716852342752,1710.6033399037285,1
313,Amanda Morales,222350,1152.5585112590245,1334.4526471480724,771.5407944498962,890.7818143448695,1014.5710188135761,954.6702591685402,1030.0433772027066,791.143062395727,1294.4390622749572,805.3168782558345,1074.3363691726954,1112.902198635183,1
314,Cindy Scott,294628,1791.7811066960367,1452.834511477921,957.2428171991121,1262.4402580794945,976.0902841900457,1386.5156680711364,1202.9587679916601,712.6061248045492,1442.6408298812773,1085.2343914226738,1166.819884734741,1370.4584142952392,1
315,Melanie Logan,393803,453.7878412275024,538.0133326080852,143.61931133741436,300.47099036069835,333.4655432729583,484.3969076422934,378.14605263499607,220.30199630538218,387.9830478690288,81.88655516245666,233.69241499633873,570.9265687726225,1
316,Nancy Olson,390161,516.6772623665931,412.63705912997,61.4997659478215,261.32319582803717,208.1381148910984,298.17139112778574,351.0807220266118,115.3902076326495,330.2075254131266,226.18576301961906,243.09393144493842,308.5214902446554,1
317,Brian Morrison,396801,773.4873396805907,763.7614732694561,91.54662766571644,375.11768598547246,585.3672979884556,418.50485879925293,713.5468316672082,423.65019762911277,613.8777368319404,357.204930037693,516.9630831689402,596.5070163585227,1
318,Joshua Marshall,340721,1181.1444856900905,1156.926612367578,576.0278077247468,419.5620842356841,914.6388535601019,1088.4407591236263,1027.291382113423,675.1983161868076,903.0703153541268,808.7208892610304,819.6908927699586,1151.3533614777557,1
319,Jose Fisher,458635,794.6462753613416,956.7533928589904,281.14022733343234,729.5517709866482,869.4647700558799,964.3534726027307,727.5663839480826,667.4791685621058,771.4021622162373,565.0119397616141,695.8928513625839,869.1773518839418,1
320,Felicia Everett,217841,1231.7687537729096,1440.5767884032027,585.2193325850891,1049.7910738133767,973.8815098630027,1174.6801183895777,897.8596794502066,721.1852084056,1096.9259849642974,931.689343777374,827.020876996056,1189.3258067614001,0
321,Danielle Abbott,304821,974.4552641863437,863.6119446089162,255.0378290154784,396.3163960556187,521.0433534181662,513.5805706893876,876.2889388012127,341.5870092311388,595.5026100423364,396.3120701970449,506.60338370939786,712.4500292583191,1
322,Tracey Patrick,229379,1068.9087530388017,1091.21708653718,609.1884247953911,708.5249794501947,1041.5930106343344,809.678678458032,721.7387086031675,552.7448088943476,1051.0248909078255,425.4015709006319,369.4338255762766,784.9447197918596,1
323,Tristan Brown,368275,877.8894490222959,775.5186219713955,571.5346870435164,516.6252105258538,919.418269322289,849.5018103430663,665.0652763765925,480.9042629803834,795.242273419643,631.7561816024255,486.45913336517566,1017.1826387349893,1
324,Kenneth Cisneros,398664,619.7341695063121,728.5667161203601,295.0958045105993,525.1752510913656,545.3008968560275,541.4576482728294,652.4936277306749,412.1750868650004,533.4823722589276,384.9789263672261,389.8714039874461,667.0762427751126,1
325,Craig Terry,265856,621.9578851834909,578.3568426837144,274.12068867984163,464.8176480165236,487.0242023667461,521.3541565726539,645.6661915730272,370.9896767090753,496.4967495635348,432.97271488869234,483.7051244579008,705.9581622526082,1
326,Melanie Avery,341882,599.454662746135,619.4410928589497,281.1354503072622,170.48741683695835,411.73413891160726,309.8755924029259,546.960109863776,146.2313263642157,440.3396276081579,211.83847869591625,395.057402369522,531.0595048599868,1
327,Melissa Payne,238923,793.2336591528183,682.5098259986162,218.80079060651676,377.2799975414528,548.2699407241086,465.72816243849365,543.9711226582972,345.90398576006027,542.2060725851662,261.14468306691725,440.77368612357964,529.9546743475672,1
328,Rose Jones,219468,1342.1035443163366,1022.3256216041437,370.2849346257157,430.12967709445866,1335.4651005287492,1012.6800980305354,1207.5116692785643,743.7939487576434,1167.3280957187133,405.175571632633,572.6296541517497,1110.9914667167545,1
329,Brandon Rojas,372394,951.7870749265908,1003.3168094252746,328.22300354463124,199.4575414004687,501.3272757632613,501.12213573979125,555.6907037714245,242.93399302056352,761.1928163854166,482.05894882958205,588.9030454092947,676.1532387711859,1
330,David Grant,431565,618.4743389813193,630.4616758106685,182.88092487689744,466.6961326951903,436.39643951353537,479.9010779757418,465.31401107269926,398.1207617231848,454.7823506558455,352.2627204612736,129.99273447249664,672.7459662392828,1
331,Jeremy Johnson,221741,809.904379708024,850.2405640712677,375.5720581033411,634.3346815778783,638.2360853692592,771.714313579966,752.7087646816481,453.63864215092497,668.9618787134364,657.6825594526807,595.414494315591,873.6735046846568,1
332,Michael Snyder,297897,1534.480186080207,1600.97884985051,955.2987008567738,1158.4232296981286,1207.17939339844,1253.002315775641,1730.0996284957237,956.5151507335302,1223.6717852490144,1220.8653270294767,1112.6634076181072,1447.1887578317655,1
333,Loretta Cervantes,221061,1391.0345107844457,1198.532533856774,586.4197425606019,1168.901591711838,1049.3844829120399,1412.1969326933608,1152.188157667061,397.12479624594715,733.7226029694344,775.7112721350868,1138.337957728913,1060.2903930283173,1
334,Kimberly Green DDS,243365,484.83199291090597,488.00813916232755,240.50776455180934,374.8098699464769,248.35619198921836,277.51077287521275,357.28515949027803,259.3906262330885,378.7495725105063,167.65468001852932,113.95029774407152,434.4474502468241,1
335,Alec Aguilar,352021,1014.4264068868243,1163.1120917080161,575.410031694124,705.8602816813145,838.1191826316777,864.1941787323755,935.7245641797601,595.6740327293336,801.7526942613842,848.2999081168039,673.6007383833753,928.0963780932007,1
336,Terry Brewer,322666,1530.4695532024975,1324.3135373255411,729.5116575666307,1052.6794333767443,1037.731166271346,1400.2000059331904,1663.5118505597543,1108.351992443364,1130.5989313410864,1087.7610757389377,1107.7807701206073,1653.8419911243739,1
337,Tracy Page,295888,1091.550310999338,948.233023593923,549.2069343951671,639.2029574518301,825.823162435791,849.8180963401212,815.0642115823179,553.3933540277036,914.3087435463972,587.7819736304264,716.8400442013866,926.4298124014728,1
338,April Williams,239867,580.1188243352797,519.1268165588069,297.8611278224376,381.77636442423756,273.13180216055014,619.9403435942706,553.7947686897999,305.0934352270481,569.0704093440103,444.06127184914783,324.9778374671537,654.1510413892661,1
339,Sean Williams,406277,1730.187478572051,1463.2661089727064,664.8575288851363,871.3681481820926,1087.9306535890887,1053.7364876986624,1073.777760685323,947.8185475256661,1185.8074843386985,627.0546690842327,542.2757139150315,1318.8324551717933,1
340,Ashley Cordova,247980,770.5297273329385,787.5934353429744,490.4169259007575,483.67879220848516,577.5090757249216,661.4159227307666,633.7219447583378,421.59565652368656,625.3871618889964,410.7067594188573,500.9233685067112,711.1955447830844,1
341,April Black,214873,1846.2200543540935,2100.791139320149,1243.6524859635226,1326.024727103532,1217.6714222137377,1493.9718724836835,1551.288930604942,1039.4499199120892,1613.401617628918,960.5976122504209,1375.0405517536205,1671.9994435246638,1
342,Mary Wang,443082,1214.8748656489747,1135.7763277351853,653.5387274562426,887.36864429401,893.6328986907131,1103.0384509574094,1080.2960020167966,420.36614246131154,1089.6518539038332,760.1773988123094,851.0476914665751,890.7218791946227,1
343,Elizabeth Joseph,342025,1209.2492220519075,1248.8261820714458,763.5529257232931,959.6255914825273,968.0057615158881,1269.5871997614229,1195.5693463606417,999.7679085768282,753.4239908731807,861.8244342076733,712.2650205997988,1060.2742759379448,1
344,Donna Padilla,326712,641.4246097261798,639.6377659796666,255.0057850338125,373.0402316406213,302.371215833164,500.6728116055651,496.22090705252725,165.89855484452818,356.0149082858046,222.83156258340745,486.09348172097964,479.76478069712937,1
345,Benjamin Ramirez,436456,818.3433214649434,953.8690055652421,572.2904399841234,516.8986456665879,584.3933124110712,602.656712365332,878.0541344763509,383.2204408680248,580.7528262614474,124.33033393935938,418.63773883977177,660.0135019778795,1
346,Jon Price PhD,366405,1467.2616686217264,1316.254168328041,975.3472405808208,1315.988657282316,1229.6701255506887,1290.0113179805244,1256.2300128077638,1017.3789822300668,1250.2632825262406,1335.2041535347114,1038.3911266152754,1320.8087537292568,1
347,Alan Flores,370448,604.4027922214191,486.4564671181945,362.676207965164,322.61636727006453,457.66016823958375,438.7094955006099,618.978482013594,288.52357782279756,491.53302150842484,329.25999078064115,332.3871503178565,595.520491513396,1
348,Harold Frey,370984,1196.8162511316882,1104.5530265029179,833.0986347937239,748.5250396382676,843.3862488659171,658.6595154354685,1162.2966797220706,338.7980501977605,915.5763238364423,466.39199288707283,516.2919377577581,954.908426579542,1
349,Crystal Rodriguez,416084,571.7021336715632,516.4548460572573,134.89107235852367,201.6110468674188,378.12247689017585,295.7057083769232,437.2106720790124,148.63507403611678,347.20999917413945,382.65730993944345,144.19484777921798,544.6419676977533,1
350,Marcia Smith,432510,1153.660424287847,1318.6224417709402,823.0522485425627,990.4920089445131,1019.512914140239,1031.541522881154,1588.9792375587176,589.5257956370947,983.7039837126674,715.5604816835503,989.2637337632071,964.2135005845082,1
351,Brian Walker,311978,1406.2647169680347,1249.5101678827575,584.5697958933374,1002.3970485259572,1072.1483114137768,1020.5032972138456,887.1796159434963,724.1700824501928,1027.0648345379898,783.126244054189,657.6080152734417,1056.101324817455,1
352,Jodi Moore,297994,758.4524816095727,513.3250798296408,223.2394417165049,406.25030616550714,438.691205601549,444.5616211125755,467.25604507681396,207.21465150953898,432.1320487576445,236.37978814918426,338.024202966332,478.91211563338345,1
353,Emily Roberts,230572,1557.2977664770312,1092.168429183634,1020.3789458550086,957.9381428242939,1142.187868084437,861.1807052100819,1141.022006019918,920.0860786521511,1123.4159416872828,693.1998873972294,884.3387155705427,1276.3683892626425,1
354,Charles Wilson,296872,743.6507290177171,666.2976208451236,340.32453502570837,839.7404302189491,502.32773452563606,462.2246356418641,842.0904370746142,308.2686623762386,742.4620597521069,478.21687832263416,557.5832201813255,937.0339807570114,1
355,Nicole Hansen,326386,900.5626008441778,904.8281385114891,535.7787013509263,614.6613278026018,948.7720580315572,969.9046947883512,846.5753836415095,540.7270914207522,799.3380642624147,695.0446042308909,689.8176822338243,784.6903650970527,0
356,Blake Aguilar,402698,1672.4108129755687,1328.1908310587676,1013.2830963857714,1149.7770402767765,1247.4210542120181,1270.7325359430486,1228.3246329544784,1000.2501992513195,920.5093581450301,1042.2219440741378,1231.5242740078716,1609.5936821783644,1
357,Michael Wright,351401,629.5933417638227,664.9970024285382,342.70734318392726,432.7101344826869,443.54307800217674,580.1151976381831,608.040170683908,418.8941774143173,701.40556666355,476.89452991815494,389.1295180319001,719.1603848885147,1
358,Stephanie Smith,336289,1417.2540445165685,1381.5705439604199,566.880077976147,804.1168975042007,1379.0838353598685,1171.7045156279132,1184.0055453297239,759.13404871356,772.0505221470241,660.2826450140667,866.8669079157812,1274.4522161911648,1
359,Nancy Cohen,261311,1020.2648666521055,1211.2000433925655,593.5460127664718,962.1743396362002,1025.7226536699281,989.855912909102,911.3010731473903,443.78593353770634,954.6001519547007,611.5152063736339,993.3455666649338,935.4781124560898,1
360,Samantha Wagner,294265,2103.9753899830407,2017.230852895991,1478.5423383701284,1850.5151076230275,2034.296866069753,1259.367242646394,1866.3343070787312,1443.0965960537014,2034.5699607283163,1247.0155584131917,1395.6945657194697,1732.5419148424035,1
361,Yvonne Nelson,283562,679.7696757393124,569.7530211829278,219.71320211557452,381.3610512956186,392.99932995847274,453.98272020744145,576.6718828809253,215.49362370531398,416.67616053656803,333.1223188523255,258.596225233279,630.8736034866087,1
362,William Foster,211340,729.2240756118106,637.5184847658168,356.82345483195087,340.4216603025725,392.5054802185368,513.6640306557451,815.6644996662482,286.1590087100047,469.6778334283709,167.9880088407762,516.6607805579138,931.0383614003104,1
363,Maria Jackson,286830,1393.3869782270226,1733.584762456362,906.7489894149248,736.3236130398082,1246.7962482349762,1375.7432575537064,1406.4617919395357,519.9607506665143,1337.6656330765957,1262.8969405821722,1143.2699531094981,1592.8549074124198,1
364,David Marquez,441628,807.3019317865385,969.4984582284308,139.92825092547477,408.8060503537771,506.10219035477985,400.5643085579751,573.4888766500005,420.8773318906787,678.6277227968867,376.80974649772975,352.7701899676306,533.5694170706242,1
365,Amy Walker,308296,685.8055573289618,566.4707263012053,238.26355635518658,482.8886160142498,563.4001891197825,443.82657440203025,508.45380221175947,309.3949620230404,508.5564508860843,187.7182492084928,420.7463565024984,616.5656370259599,1
366,Maxwell Cox,402497,833.9402280011291,810.9940779702762,452.33145961151433,490.37847407336915,536.1071372724531,664.2504533391719,572.140128883138,503.74501854782636,324.38874926428997,575.3411454803417,834.1367498896925,1125.625622886926,1
367,Carlos Kramer,260753,648.4937328939609,560.3836819743425,168.14121400226549,340.4867771191919,418.73264243501814,368.12939536154136,594.9089243519214,299.56795232292626,410.21989019221496,249.29679082703132,296.78733285274546,417.2217339607316,1
368,Chris Cowan,322431,1681.0494794327453,1822.6684659370767,1328.9221772388541,1601.4353841398706,1559.1056883544172,1780.0021643149119,1619.290649959551,1621.8890980706644,1727.2417952745157,1296.7266348341498,1433.1319062271605,2154.5101145294007,1
369,Ashley Velasquez,267275,1755.5697719901927,1571.9663333588499,849.108647368863,1165.110257142224,1566.615082408803,1125.995445204018,1367.1753896529785,885.111597214399,1217.0200130168603,916.0132118088605,986.663756604646,1412.4908639720654,1
370,Selena Delgado,222048,790.591871026747,761.3406254794085,116.94959848833113,298.03117507320763,467.65478001578845,1014.1479175330717,557.7803807042528,421.9021995793463,730.3049533420386,379.1127685667678,651.247596373009,923.3628212425921,1
371,Jean Knight,243282,619.7369874856075,477.4218237670258,209.15414132598872,312.09245662574443,355.64985885019746,359.1747292845572,612.2019995055398,119.05133400976423,355.7261819597983,346.47664151087025,306.27384704694873,611.46170320023,1
372,Amber Hunter,231059,1194.1031778857778,749.5311063198781,493.2242126878395,552.1841318001808,471.08707028725144,853.8195350405858,521.4721313168167,221.88446178521508,404.54961106770884,423.0950792136867,326.48385643033987,880.642103027699,1
373,Christopher Moyer,237463,482.79647941009466,514.602357276476,290.55026226226653,241.12652624284271,390.6741836969811,338.07674783096303,418.5862249567735,143.64998873106398,361.123771202314,153.54256240849935,207.72661046814721,454.116112023797,1
374,Jacob Dudley,429134,709.2961834047256,554.184734257085,254.2612539399616,487.1065708700992,463.03020718875473,445.858596453107,559.5792477119394,317.1524166731316,543.2271499590115,386.1049130721087,307.3174623645774,612.0827567327816,1
